Time,gse.packet_type (ul),gse.origin_addr (ul),gse.target_addr (ul),gse.priority (ul),gse.num_packets (ul),gse.do_cobbs (ul),gse.checksum (ul),gse.timestamp (ul),gse.valve_states (ul),gse.pressure[0] (psi),gse.pressure[1] (psi),gse.pressure[2] (psi),gse.pressure[3] (psi),gse.pressure[4] (psi),gse.pressure[5] (psi),gse.pressure[6] (psi),gse.pressure[7] (psi),gse.pressure[8] (psi),gse.pressure[9] (psi),gse.pressure[10] (psi),gse.pressure[11] (psi),gse.pressure[12] (psi),gse.pressure[13] (psi),gse.pressure[14] (psi),gse.pressure[15] (psi),gse.pressure[16] (psi),gse.pressure[17] (psi),gse.pressure[18] (psi),gse.pressure[19] (psi),gse.pressure[20] (psi),gse.pressure[21] (psi),gse.e_batt (Volts),gse.ibus (Amps),gse.STATE (ul),gse.load[0] (kg),gse.load[1] (kg),gse.load[2] (kg),gse.load[3] (kg),gse.load[4] (kg),gse.vlv0.i (Amps),gse.vlv1.i (Amps),gse.vlv2.i (Amps),gse.vlv3.i (Amps),gse.vlv4.i (Amps),gse.vlv5.i (Amps),gse.vlv6.i (Amps),gse.vlv7.i (Amps),gse.vlv8.i (Amps),gse.vlv9.i (Amps),gse.vlv10.i (Amps),gse.vlv11.i (Amps),gse.vlv12.i (Amps),gse.vlv13.i (Amps),gse.vlv14.i (Amps),gse.vlv15.i (Amps),gse.vlv16.i (Amps),gse.vlv17.i (Amps),gse.vlv18.i (Amps),gse.vlv19.i (Amps),gse.vlv20.i (Amps),gse.vlv21.i (Amps),gse.vlv22.i (Amps),gse.vlv23.i (Amps),gse.vlv24.i (Amps),gse.vlv25.i (Amps),gse.vlv26.i (Amps),gse.vlv27.i (Amps),gse.vlv28.i (Amps),gse.vlv29.i (Amps),gse.vlv30.i (Amps),gse.vlv31.i (Amps),gse.vlv0.e (Volts),gse.vlv1.e (Volts),gse.vlv2.e (Volts),gse.vlv3.e (Volts),gse.vlv4.e (Volts),gse.vlv5.e (Volts),gse.vlv6.e (Volts),gse.vlv7.e (Volts),gse.vlv8.e (Volts),gse.vlv9.e (Volts),gse.vlv10.e (Volts),gse.vlv11.e (Volts),gse.vlv12.e (Volts),gse.vlv13.e (Volts),gse.vlv14.e (Volts),gse.vlv15.e (Volts),gse.vlv16.e (Volts),gse.vlv17.e (Volts),gse.vlv18.e (Volts),gse.vlv19.e (Volts),gse.vlv20.e (Volts),gse.vlv21.e (Volts),gse.vlv22.e (Volts),gse.vlv23.e (Volts),gse.vlv24.e (Volts),gse.vlv25.e (Volts),gse.vlv26.e (Volts),gse.vlv27.e (Volts),gse.vlv28.e (Volts),gse.vlv29.e (Volts),gse.vlv30.e (Volts),gse.vlv31.e (Volts),gse.e3v (Volts),gse.e5v (Volts),gse.e28v (Volts),gse.i5v (Amps),gse.i3v (Amps),gse.last_command_id (ul),gse.tc[0] (K),gse.tc[1] (K),gse.tc[2] (K),gse.tc[3] (K),gse.tc[4] (K),gse.tc[5] (K),gse.tc[6] (K),gse.tc[7] (K),gse.tc[8] (K),gse.tc[9] (K),gse.tc[10] (K),gse.tc[11] (K),gse.tc[12] (K),gse.tc[13] (K),gse.tc[14] (K),gse.tc[15] (K),gse.rtd[0] (K),gse.rtd[1] (K),gse.rtd[2] (K),gse.rtd[3] (K),gse.rtd[4] (K),gse.rtd[5] (K),gse.rtd[6] (K),gse.rtd[7] (K),gse.elapsed_test_duration (ms),gse.micros (us),gse.telem_rate (Hz),gse.adc_rate (Hz),gse.flash_mem (bytes),gse.own_board_addr (ul),gse.tbrd (ul),gse.tvlv (ul),gse.tmtr (ul),gse.LOGGING_ACTIVE (ul),gse.TELEM_ACTIVE (ul),gse.vlv0.en (ul),gse.vlv1.en (ul),gse.vlv2.en (ul),gse.vlv3.en (ul),gse.vlv4.en (ul),gse.vlv5.en (ul),gse.vlv6.en (ul),gse.vlv7.en (ul),gse.vlv8.en (ul),gse.vlv9.en (ul),gse.vlv10.en (ul),gse.vlv11.en (ul),gse.vlv12.en (ul),gse.vlv13.en (ul),gse.vlv14.en (ul),gse.vlv15.en (ul),gse.vlv16.en (ul),gse.vlv17.en (ul),gse.vlv18.en (ul),gse.vlv19.en (ul),gse.vlv20.en (ul),gse.vlv21.en (ul),gse.vlv22.en (ul),gse.vlv23.en (ul),gse.vlv24.en (ul),gse.vlv25.en (ul),gse.vlv26.en (ul),gse.vlv27.en (ul),gse.vlv28.en (ul),gse.vlv29.en (ul),gse.vlv30.en (ul),gse.vlv31.en (ul),press.packet_type (ul),press.origin_addr (ul),press.target_addr (ul),press.priority (ul),press.num_packets (ul),press.do_cobbs (ul),press.checksum (ul),press.timestamp (ul),press.STATE (ul),press.e_batt (Volts),press.i_batt (Amps),press.valve_states (ul),press.e3v (Volts),press.e5v (Volts),press.i5v (Amps),press.i3v (Amps),press.last_command_id (ul),press.status_flags (ul),press.pressure[0] (psi),press.pressure[1] (psi),press.pressure[2] (psi),press.pressure[3] (psi),press.pressure[4] (psi),press.pressure[5] (psi),press.vlv0.i (Amps),press.vlv1.i (Amps),press.vlv2.i (Amps),press.vlv3.i (Amps),press.vlv4.i (Amps),press.vlv5.i (Amps),press.vlv6.i (Amps),press.vlv7.i (Amps),press.vlv8.i (Amps),press.vlv0.e (Volts),press.vlv1.e (Volts),press.vlv2.e (Volts),press.vlv3.e (Volts),press.vlv4.e (Volts),press.vlv5.e (Volts),press.vlv6.e (Volts),press.vlv7.e (Volts),press.vlv8.e (Volts),press.tc[0] (K),press.tc[1] (K),press.tc[2] (K),press.tc[3] (K),press.tc[4] (K),press.mtr0.pos (deg),press.mtr1.pos (deg),press.mtr0.vel (step/s),press.mtr1.vel (step/s),press.mtr0.ia (Amps),press.mtr0.ib (Amps),press.mtr1.ia (Amps),press.mtr1.ib (Amps),press.i_mtr[0] (Amps),press.i_mtr[1] (Amps),press.mtr0.set (deg),press.mtr1.set (deg),press.mtr0.p (ul),press.mtr1.p (ul),press.mtr0.i (ul),press.mtr1.i (ul),press.mtr0.d (ul),press.mtr1.d (ul),press.mtr0.kp_err (ul),press.mtr1.kp_err (ul),press.mtr0.ki_err (ul),press.mtr1.ki_err (ul),press.mtr0.kd_err (ul),press.mtr1.kd_err (ul),press.tnk0.tp (psi),press.tnk1.tp (psi),press.tnk0.hp (psi),press.tnk1.hp (psi),press.tnk0.lp (psi),press.tnk1.lp (psi),press.mtr0.pot (deg),press.mtr1.pot (deg),press.lox_ctrl_pres (psi),press.fuel_ctrl_pres (psi),press.copv_ctrl_pres (psi),press.tnk0.en (ul),press.tnk1.en (ul),press.test_duration (ms),press.ignitor_on_delay (ms),press.ignitor_high_duration (ms),press.fuel_mpv_delay (ms),press.nozzle_film_cooling_delay (ms),press.pid_delay (ms),press.deg_corr_factor (ul),press.state_rem_duration (ms),press.telem_rate (Hz),press.adc_rate (Hz),press.flash_mem (bytes),press.LOGGING_ACTIVE (ul),press.enable_auto_aborts (ul),press.ignitor_break_count (counts),press.chamber_pres_low_count (counts),press.chamber_pres_high_count (counts),press.tnk0.tpc.active (ul),press.tnk1.tpc.active (ul),press.fuel_vent_signal (ul),press.fuel_vent_enable (ul),press.vlv0.en (ul),press.vlv1.en (ul),press.vlv2.en (ul),press.vlv3.en (ul),press.vlv4.en (ul),press.vlv5.en (ul),press.vlv6.en (ul),press.vlv7.en (ul),press.vlv8.en (ul),gse.pt_cal_slope[0] (mV/psi),gse.pt_cal_slope[1] (mV/psi),gse.pt_cal_slope[2] (mV/psi),gse.pt_cal_slope[3] (mV/psi),gse.pt_cal_slope[4] (mV/psi),gse.pt_cal_slope[5] (mV/psi),gse.pt_cal_slope[6] (mV/psi),gse.pt_cal_slope[7] (mV/psi),gse.pt_cal_slope[8] (mV/psi),gse.pt_cal_slope[9] (mV/psi),gse.pt_cal_slope[10] (mV/psi),gse.pt_cal_slope[11] (mV/psi),gse.pt_cal_slope[12] (mV/psi),gse.pt_cal_slope[13] (mV/psi),gse.pt_cal_slope[14] (mV/psi),gse.pt_cal_slope[15] (mV/psi),gse.pt_cal_slope[16] (mV/psi),gse.pt_cal_slope[17] (mV/psi),gse.pt_cal_slope[18] (mV/psi),gse.pt_cal_slope[19] (mV/psi),gse.pt_cal_slope[20] (mV/psi),gse.pt_cal_slope[21] (mV/psi),gse.pt_cal_offset[0] (mV),gse.pt_cal_offset[1] (mV),gse.pt_cal_offset[2] (mV),gse.pt_cal_offset[3] (mV),gse.pt_cal_offset[4] (mV),gse.pt_cal_offset[5] (mV),gse.pt_cal_offset[6] (mV),gse.pt_cal_offset[7] (mV),gse.pt_cal_offset[8] (mV),gse.pt_cal_offset[9] (mV),gse.pt_cal_offset[10] (mV),gse.pt_cal_offset[11] (mV),gse.pt_cal_offset[12] (mV),gse.pt_cal_offset[13] (mV),gse.pt_cal_offset[14] (mV),gse.pt_cal_offset[15] (mV),gse.pt_cal_offset[16] (mV),gse.pt_cal_offset[17] (mV),gse.pt_cal_offset[18] (mV),gse.pt_cal_offset[19] (mV),gse.pt_cal_offset[20] (mV),gse.pt_cal_offset[21] (mV),press.pt_cal_slope[0] (mV/psi),press.pt_cal_slope[1] (mV/psi),press.pt_cal_slope[2] (mV/psi),press.pt_cal_slope[3] (mV/psi),press.pt_cal_slope[4] (mV/psi),press.pt_cal_slope[5] (mV/psi),press.pt_cal_offset[0] (mV),press.pt_cal_offset[1] (mV),press.pt_cal_offset[2] (mV),press.pt_cal_offset[3] (mV),press.pt_cal_offset[4] (mV),press.pt_cal_offset[5] (mV),

1629856066.34894,0,0,7,1,1,1,0,2685219796,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.3,500.2,0.0,893.8,0.0,332.7,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,-0.3,0.0,13.29,58.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.0,5.1,1.6,1.7,1.8,6.2,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,6.59,6.59,0.0,1.56,1.56,8.0,273.15,0.0,0.0,0.0,0.0,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,17.15,17.15,98.06,98.06,98.06,98.06,17.15,17.15,2685114,2685219796,0,0,101126656,0,270.0,270.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0,690200433,0,11.98,0.45,0,3.44,5.15,1.24,0.72,15.0,2,1.5,270.1,601.3,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.5,0.3,0.3,0.3,0.3,5.6,0.6,0.3,309.47,308.55,273.15,310.29,317.4,0.3,19.9,0,0,0.05,0.04,5.61,4.58,4.5,4.36,0.0,20.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,319.9,0.0,270.0,0.0,22.0,0.0,0.0,0.0,0,1,3000,0,0,0,0,500,0.1875,0,10,200,107897856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,4.0,0.8,0.8,13.3333,1.0,4.0,430.2,430.2,430.2,1.0,1.0,4.5352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,172.0,172.0,172.0,0.0,0.0,500.0,0.0,4.0,4.0,0.5,1.0,1.0,4.5222,500.0,500.0,500.0,0.0,0.0,500.0,
1629856066.421188,0,0,7,1,1,1,0,2685319801,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.3,502.0,0.0,893.8,0.0,332.7,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,-0.3,0.0,13.29,58.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.0,5.1,1.6,1.7,1.8,6.2,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,6.59,6.59,0.0,1.56,1.56,8.0,273.15,0.0,0.0,0.0,0.0,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,17.15,17.15,98.06,98.06,98.06,98.06,17.15,17.15,2685214,2685319801,0,0,101126656,0,270.0,270.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0,690200433,0,11.98,0.45,0,3.44,5.15,1.24,0.72,15.0,2,1.5,270.1,601.3,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.5,0.3,0.3,0.3,0.3,5.6,0.6,0.3,309.47,308.55,273.15,310.29,317.4,0.3,19.9,0,0,0.05,0.04,5.61,4.58,4.5,4.36,0.0,20.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,319.9,0.0,270.0,0.0,22.0,0.0,0.0,0.0,0,1,3000,0,0,0,0,500,0.1875,0,10,200,107897856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,4.0,0.8,0.8,13.3333,1.0,4.0,430.2,430.2,430.2,1.0,1.0,4.5352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,172.0,172.0,172.0,0.0,0.0,500.0,0.0,4.0,4.0,0.5,1.0,1.0,4.5222,500.0,500.0,500.0,0.0,0.0,500.0,
1629856066.45009,0,0,7,1,1,1,0,2685319801,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.3,502.0,0.0,893.8,0.0,332.7,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,-0.3,0.0,13.29,58.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.0,5.1,1.6,1.7,1.8,6.2,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,6.59,6.59,0.0,1.56,1.56,8.0,273.15,0.0,0.0,0.0,0.0,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,17.15,17.15,98.06,98.06,98.06,98.06,17.15,17.15,2685214,2685319801,0,0,101126656,0,270.0,270.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0,690300433,0,11.98,0.45,0,3.44,5.15,1.24,0.52,15.0,2,1.2,270.1,601.3,-1.1,-1.1,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.5,0.3,0.3,0.3,0.3,5.6,0.6,0.3,309.45,308.55,273.15,310.91,317.7,0.3,19.9,0,0,0.04,0.04,5.6,4.57,4.5,4.36,0.0,20.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,319.9,0.0,270.0,0.0,21.1,0.0,0.0,0.0,0,1,3000,0,0,0,0,500,0.1875,0,10,200,107897856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,4.0,0.8,0.8,13.3333,1.0,4.0,430.2,430.2,430.2,1.0,1.0,4.5352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,172.0,172.0,172.0,0.0,0.0,500.0,0.0,4.0,4.0,0.5,1.0,1.0,4.5222,500.0,500.0,500.0,0.0,0.0,500.0,
1629856066.515623,0,0,7,1,1,1,0,2685419800,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.3,502.0,0.0,893.8,0.0,332.7,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,-0.3,0.0,13.29,58.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.0,5.1,1.6,1.7,1.8,6.2,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,6.59,6.59,0.0,1.56,1.56,8.0,273.15,0.0,0.0,0.0,0.0,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,17.15,17.15,98.06,98.06,98.06,98.06,17.15,17.15,2685314,2685419800,0,0,101126656,0,270.0,270.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0,690300433,0,11.98,0.45,0,3.44,5.15,1.24,0.52,15.0,2,1.2,270.1,601.3,-1.1,-1.1,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.5,0.3,0.3,0.3,0.3,5.6,0.6,0.3,309.45,308.55,273.15,310.91,317.7,0.3,19.9,0,0,0.04,0.04,5.6,4.57,4.5,4.36,0.0,20.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,319.9,0.0,270.0,0.0,21.1,0.0,0.0,0.0,0,1,3000,0,0,0,0,500,0.1875,0,10,200,107897856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,4.0,0.8,0.8,13.3333,1.0,4.0,430.2,430.2,430.2,1.0,1.0,4.5352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,172.0,172.0,172.0,0.0,0.0,500.0,0.0,4.0,4.0,0.5,1.0,1.0,4.5222,500.0,500.0,500.0,0.0,0.0,500.0,
1629856066.54453,0,0,7,1,1,1,0,2685419800,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.3,502.0,0.0,893.8,0.0,332.7,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,-0.3,0.0,13.29,58.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.0,5.1,1.6,1.7,1.8,6.2,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,6.59,6.59,0.0,1.56,1.56,8.0,273.15,0.0,0.0,0.0,0.0,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,17.15,17.15,98.06,98.06,98.06,98.06,17.15,17.15,2685314,2685419800,0,0,101126656,0,270.0,270.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0,690400434,0,11.97,0.43,0,3.44,5.15,2.24,0.72,15.0,2,0.6,270.1,601.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.5,0.3,0.3,0.3,0.3,5.6,0.6,0.3,309.77,308.56,273.15,310.91,315.54,0.3,19.9,0,0,0.04,0.04,5.6,4.57,4.5,4.36,0.0,20.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,319.9,0.0,270.0,0.0,21.1,0.0,0.0,0.0,0,1,3000,0,0,0,0,500,0.1875,0,10,200,107897856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,4.0,0.8,0.8,13.3333,1.0,4.0,430.2,430.2,430.2,1.0,1.0,4.5352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,172.0,172.0,172.0,0.0,0.0,500.0,0.0,4.0,4.0,0.5,1.0,1.0,4.5222,500.0,500.0,500.0,0.0,0.0,500.0,
1629856066.626501,0,0,7,1,1,1,0,2685519800,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.3,502.0,0.0,893.8,0.0,332.7,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,-0.3,0.0,13.29,58.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.0,5.1,1.6,1.7,1.8,6.2,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,6.59,6.59,0.0,1.56,1.56,8.0,273.15,0.0,0.0,0.0,0.0,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,17.15,17.15,98.06,98.06,98.06,98.06,17.15,17.15,2685414,2685519800,0,0,101126656,0,270.0,270.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0,690400434,0,11.97,0.43,0,3.44,5.15,2.24,0.72,15.0,2,0.6,270.1,601.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.5,0.3,0.3,0.3,0.3,5.6,0.6,0.3,309.77,308.56,273.15,310.91,315.54,0.3,19.9,0,0,0.04,0.04,5.6,4.57,4.5,4.36,0.0,20.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,319.9,0.0,270.0,0.0,21.1,0.0,0.0,0.0,0,1,3000,0,0,0,0,500,0.1875,0,10,200,107897856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,4.0,0.8,0.8,13.3333,1.0,4.0,430.2,430.2,430.2,1.0,1.0,4.5352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,172.0,172.0,172.0,0.0,0.0,500.0,0.0,4.0,4.0,0.5,1.0,1.0,4.5222,500.0,500.0,500.0,0.0,0.0,500.0,
1629856066.64145,0,0,7,1,1,1,0,2685519800,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.3,502.0,0.0,893.8,0.0,332.7,0.0,0.0,-0.09,-0.09,0.0,0.0,0.0,-0.3,0.0,13.29,58.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.0,5.1,1.6,1.7,1.8,6.2,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,5.6,5.6,5.5,5.5,5.6,5.6,6.59,6.59,0.0,1.56,1.56,8.0,273.15,0.0,0.0,0.0,0.0,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,272.83,17.15,17.15,98.06,98.06,98.06,98.06,17.15,17.15,2685414,2685519800,0,0,101126656,0,270.0,270.0,270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,1,0,690500434,0,11.97,0.45,0,3.44,5.15,1.24,0.96,15.0,2,1.2,270.1,601.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.5,0.3,0.3,0.3,0.3,5.6,0.6,0.3,309.77,308.86,273.15,310.29,317.7,0.3,19.9,0,0,0.04,0.04,5.6,4.57,4.5,4.36,0.0,20.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,319.9,0.0,270.0,0.0,21.1,0.0,0.0,0.0,0,1,3000,0,0,0,0,500,0.1875,0,10,200,107897856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,4.0,0.8,0.8,13.3333,1.0,4.0,430.2,430.2,430.2,1.0,1.0,4.5352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,172.0,172.0,172.0,0.0,0.0,500.0,0.0,4.0,4.0,0.5,1.0,1.0,4.5222,500.0,500.0,500.0,0.0,0.0,500.0,
